transitions,memory(MB),memory(MB),memory(GB),memory(GB)
105.78,1954.905293,1249.590477,1.954905293,1.249590477
105.79,1955.38944,1249.963213,1.95538944,1.249963213
105.8,1955.805594,1250.282701,1.955805594,1.250282701
105.81,1956.251238,1250.602189,1.956251238,1.250602189
105.82,1956.53632,1250.707866,1.95653632,1.250707866
105.83,1956.620698,1250.761114,1.956620698,1.250761114
105.84,1956.718182,1250.761114,1.956718182,1.250761114
105.85,1956.786995,1250.761114,1.956786995,1.250761114
105.86,1956.839424,1250.761114,1.956839424,1.250761114
105.87,1956.849254,1250.761114,1.956849254,1.250761114
105.88,1956.900045,1250.33513,1.956900045,1.25033513
105.89,1956.922163,1248.776192,1.956922163,1.248776192
105.9,1956.945101,1248.776192,1.956945101,1.248776192
105.91,1956.952474,1248.776192,1.956952474,1.248776192
105.92,1956.946739,1248.776192,1.956946739,1.248776192
105.93,1956.939366,1248.776192,1.956939366,1.248776192
105.94,1956.931174,1248.822886,1.956931174,1.248822886
105.95,1956.923802,1248.822886,1.956923802,1.248822886
105.96,1956.918067,1248.822886,1.956918067,1.248822886
105.97,1956.912333,1248.822886,1.956912333,1.248822886
105.98,1956.906598,1249.037517,1.956906598,1.249037517
105.99,1956.900045,1249.107149,1.956900045,1.249107149
106,1956.89431,1249.107149,1.95689431,1.249107149
106.01,1956.887757,1248.893338,1.956887757,1.248893338
106.02,1956.882022,1248.893338,1.956882022,1.248893338
106.03,1956.868915,1248.893338,1.956868915,1.248893338
106.04,1956.862362,1248.893338,1.956862362,1.248893338
106.05,1956.855808,1248.893338,1.956855808,1.248893338
106.06,1956.845158,1248.88023,1.956845158,1.24888023
106.07,1956.954931,1248.876954,1.956954931,1.248876954
106.08,1957.02784,1248.876954,1.95702784,1.248876954
106.09,1957.155635,1248.876954,1.957155635,1.248876954
106.1,1957.300634,1248.876954,1.957300634,1.248876954
106.11,1957.369446,1248.876954,1.957369446,1.248876954
106.12,1957.511168,1248.876954,1.957511168,1.248876954
106.13,1957.739725,1248.876954,1.957739725,1.248876954
106.14,1958.08297,1248.876954,1.95808297,1.248876954
106.15,1958.499123,1248.876954,1.958499123,1.248876954
106.16,1958.916915,1248.943309,1.958916915,1.248943309
106.17,1959.335526,1248.946586,1.959335526,1.248946586
106.18,1959.849984,1248.946586,1.959849984,1.248946586
106.19,1960.37591,1248.946586,1.96037591,1.248946586
106.2,1960.682291,1248.946586,1.960682291,1.248946586
106.21,1960.943616,1248.946586,1.960943616,1.248946586
106.22,1961.147597,1248.946586,1.961147597,1.248946586
106.23,1961.29751,1248.936755,1.96129751,1.248936755
106.24,1961.50231,1248.715571,1.96150231,1.248715571
106.25,1961.536717,1248.715571,1.961536717,1.248715571
106.26,1961.558016,1248.715571,1.961558016,1.248715571
106.27,1961.591603,1248.715571,1.961591603,1.248715571
106.28,1961.62601,1248.715571,1.96162601,1.248715571
106.29,1961.662874,1248.715571,1.961662874,1.248715571
106.3,1961.682534,1248.715571,1.961682534,1.248715571
106.31,1961.671885,1248.715571,1.961671885,1.248715571
106.32,1961.66615,1248.715571,1.96166615,1.248715571
106.33,1961.657958,1248.728678,1.961657958,1.248728678
106.34,1961.663693,1248.786022,1.961663693,1.248786022
106.35,1961.651405,1248.786022,1.961651405,1.248786022
106.36,1961.653862,1248.786022,1.961653862,1.248786022
106.37,1961.715302,1248.786022,1.961715302,1.248786022
106.38,1961.735782,1248.786022,1.961735782,1.248786022
106.39,1961.756262,1248.786022,1.961756262,1.248786022
106.4,1961.879962,1248.772915,1.961879962,1.248772915
106.41,1962.020045,1248.772915,1.962020045,1.248772915
106.42,1962.216653,1248.769638,1.962216653,1.248769638
106.43,1962.645914,1248.769638,1.962645914,1.248769638
106.44,1963.130061,1248.769638,1.963130061,1.248769638
106.45,1963.525734,1248.769638,1.963525734,1.248769638
106.46,1963.937792,1248.769638,1.963937792,1.248769638
106.47,1964.327731,1248.769638,1.964327731,1.248769638
106.48,1964.734874,1248.769638,1.964734874,1.248769638
106.49,1965.2608,1248.769638,1.9652608,1.248769638
106.5,1965.606502,1248.782746,1.965606502,1.248782746
106.51,1965.880934,1248.782746,1.965880934,1.248782746
106.52,1966.031667,1248.786022,1.966031667,1.248786022
106.53,1966.249574,1248.786022,1.966249574,1.248786022
106.54,1966.496973,1248.786022,1.966496973,1.248786022
106.55,1966.630502,1248.786022,1.966630502,1.248786022
106.56,1966.705869,1248.786022,1.966705869,1.248786022
106.57,1966.727168,1248.786022,1.966727168,1.248786022
106.58,1966.736998,1248.786022,1.966736998,1.248786022
106.59,1966.772224,1248.786022,1.966772224,1.248786022
106.6,1966.778778,1248.786022,1.966778778,1.248786022
106.61,1966.770586,1248.786022,1.966770586,1.248786022
106.62,1966.764032,1248.779469,1.966764032,1.248779469
106.63,1966.758298,1248.772915,1.966758298,1.248772915
106.64,1966.748467,1248.769638,1.966748467,1.248769638
106.65,1966.740275,1248.769638,1.966740275,1.248769638
106.66,1966.727987,1248.769638,1.966727987,1.248769638
106.67,1966.721434,1248.769638,1.966721434,1.248769638
106.68,1966.715699,1248.769638,1.966715699,1.248769638
106.69,1966.722253,1248.769638,1.966722253,1.248769638
106.7,1966.74601,1248.769638,1.96674601,1.248769638
106.71,1966.86889,1248.769638,1.96686889,1.248769638
106.72,1966.995046,1248.776192,1.966995046,1.248776192
106.73,1967.152333,1248.782746,1.967152333,1.248782746
106.74,1967.510323,1248.786022,1.967510323,1.248786022
106.75,1967.978906,1248.786022,1.967978906,1.248786022
106.76,1968.398336,1248.786022,1.968398336,1.248786022
106.77,1968.679322,1248.786022,1.968679322,1.248786022
106.78,1969.17248,1248.779469,1.96917248,1.248779469
106.79,1969.605018,1248.772915,1.969605018,1.248772915
106.8,1970.009702,1248.772915,1.970009702,1.248772915
106.81,1970.529075,1248.769638,1.970529075,1.248769638
106.82,1970.737152,1248.769638,1.970737152,1.248769638
106.83,1970.968986,1248.769638,1.970968986,1.248769638
106.84,1971.172147,1248.769638,1.971172147,1.248769638
106.85,1971.336806,1248.769638,1.971336806,1.248769638
106.86,1971.536691,1248.769638,1.971536691,1.248769638
106.87,1971.692339,1248.769638,1.971692339,1.248769638
106.88,1971.702989,1248.776192,1.971702989,1.248776192
106.89,1971.714458,1248.782746,1.971714458,1.248782746
106.9,1971.751322,1248.782746,1.971751322,1.248782746
106.91,1971.770982,1248.786022,1.971770982,1.248786022
106.92,1971.76361,1248.786022,1.97176361,1.248786022
106.93,1971.754598,1248.786022,1.971754598,1.248786022
106.94,1971.745587,1248.786022,1.971745587,1.248786022
106.95,1971.740672,1248.786022,1.971740672,1.248786022
106.96,1971.734938,1248.786022,1.971734938,1.248786022
106.97,1971.726746,1248.782746,1.971726746,1.248782746
106.98,1971.719373,1248.779469,1.971719373,1.248779469
106.99,1971.707904,1248.772915,1.971707904,1.248772915
107,1971.70135,1248.772915,1.97170135,1.248772915
107.01,1971.750502,1248.769638,1.971750502,1.248769638
107.02,1971.751322,1248.769638,1.971751322,1.248769638
107.03,1971.838976,1248.769638,1.971838976,1.248769638
107.04,1972.117504,1248.769638,1.972117504,1.248769638
107.05,1972.406682,1248.769638,1.972406682,1.248769638
107.06,1972.700774,1248.769638,1.972700774,1.248769638
107.07,1973.221786,1248.772915,1.973221786,1.248772915
107.08,1973.595341,1248.776192,1.973595341,1.248776192
107.09,1974.027878,1248.786842,1.974027878,1.248786842
107.1,1974.455501,1248.787661,1.974455501,1.248787661
107.11,1974.887219,1248.791757,1.974887219,1.248791757
107.12,1975.273882,1248.793395,1.975273882,1.248793395
107.13,1975.58272,1248.793395,1.97558272,1.248793395
107.14,1975.788339,1248.794214,1.975788339,1.248794214
107.15,1976.103731,1248.794214,1.976103731,1.248794214
107.16,1976.35113,1248.794214,1.97635113,1.248794214
107.17,1976.591974,1248.847462,1.976591974,1.248847462
107.18,1977.019597,1248.847462,1.977019597,1.248847462
107.19,1977.606144,1248.847462,1.977606144,1.248847462
107.2,1978.117325,1248.847462,1.978117325,1.248847462
107.21,1978.738278,1248.847462,1.978738278,1.248847462
107.22,1979.357594,1248.843366,1.979357594,1.248843366
107.23,1979.868774,1248.843366,1.979868774,1.248843366
107.24,1980.447949,1248.83927,1.980447949,1.24883927
107.25,1980.677325,1248.831078,1.980677325,1.248831078
107.26,1980.827238,1248.831078,1.980827238,1.248831078
107.27,1980.896051,1248.826982,1.980896051,1.248826982
107.28,1980.908339,1248.826982,1.980908339,1.248826982
107.29,1980.94848,1248.826982,1.98094848,1.248826982
107.3,1980.988621,1248.826982,1.980988621,1.248826982
107.31,1981.043507,1248.826982,1.981043507,1.248826982
107.32,1981.069722,1248.830259,1.981069722,1.248830259
107.33,1981.08119,1248.830259,1.98108119,1.248830259
107.34,1981.104947,1248.833536,1.981104947,1.248833536
107.35,1981.10249,1248.840909,1.98110249,1.248840909
107.36,1981.126246,1248.840909,1.981126246,1.248840909
107.37,1981.145907,1248.844186,1.981145907,1.248844186
107.38,1981.138534,1248.844186,1.981138534,1.248844186
107.39,1981.130342,1248.844186,1.981130342,1.248844186
107.4,1981.123789,1248.844186,1.981123789,1.248844186
107.41,1981.118054,1248.840909,1.981118054,1.248840909
107.42,1981.109862,1248.840909,1.981109862,1.248840909
107.43,1981.10249,1248.840909,1.98110249,1.248840909
107.44,1981.094298,1248.840909,1.981094298,1.248840909
107.45,1981.086106,1248.837632,1.981086106,1.248837632
107.46,1981.079552,1248.837632,1.981079552,1.248837632
107.47,1981.072179,1248.831898,1.981072179,1.248831898
107.48,1981.063987,1248.831898,1.981063987,1.248831898
107.49,1981.055795,1248.831898,1.981055795,1.248831898
107.5,1981.048422,1248.831898,1.981048422,1.248831898
107.51,1981.04105,1248.835174,1.98104105,1.248835174
107.52,1981.034496,1248.831898,1.981034496,1.248831898
107.53,1981.027123,1248.831898,1.981027123,1.248831898
107.54,1981.021389,1248.831898,1.981021389,1.248831898
107.55,1981.014835,1248.835174,1.981014835,1.248835174
107.56,1981.003366,1248.831898,1.981003366,1.248831898
107.57,1980.996813,1248.844186,1.980996813,1.248844186
107.58,1980.991078,1248.834355,1.980991078,1.248834355
107.59,1980.974694,1248.834355,1.980974694,1.248834355
107.6,1980.981248,1248.834355,1.980981248,1.248834355
107.61,1980.976333,1248.834355,1.980976333,1.248834355
107.62,1981.023027,1248.837632,1.981023027,1.248837632
107.63,1981.139354,1248.837632,1.981139354,1.248837632
107.64,1981.399859,1248.834355,1.981399859,1.248834355
107.65,1981.770957,1248.834355,1.981770957,1.248834355
107.66,1982.0544,1248.837632,1.9820544,1.248837632
107.67,1982.267392,1248.834355,1.982267392,1.248834355
107.68,1982.533632,1248.844186,1.982533632,1.248844186
107.69,1982.808883,1248.834355,1.982808883,1.248834355
107.7,1983.012045,1248.83927,1.983012045,1.24883927
107.71,1983.351194,1248.83927,1.983351194,1.24883927
107.72,1983.675597,1248.83927,1.983675597,1.24883927
107.73,1983.864832,1248.83927,1.983864832,1.24883927
107.74,1984.177766,1248.842547,1.984177766,1.248842547
107.75,1984.369459,1248.842547,1.984369459,1.248842547
107.76,1984.437453,1248.842547,1.984437453,1.248842547
107.77,1984.49152,1248.842547,1.98449152,1.248842547
107.78,1984.516915,1248.842547,1.984516915,1.248842547
107.79,1984.525107,1248.849101,1.984525107,1.248849101
107.8,1984.521011,1248.849101,1.984521011,1.248849101
107.81,1984.515277,1248.842547,1.984515277,1.248842547
107.82,1984.509542,1248.83927,1.984509542,1.24883927
107.83,1984.504627,1248.83927,1.984504627,1.24883927
107.84,1984.498893,1248.844186,1.984498893,1.248844186
107.85,1984.493158,1248.844186,1.984493158,1.248844186
107.86,1984.484966,1248.844186,1.984484966,1.248844186
107.87,1984.478413,1248.847462,1.984478413,1.248847462
107.88,1984.473498,1248.844186,1.984473498,1.248844186
107.89,1984.466125,1248.847462,1.984466125,1.248847462
107.9,1984.457114,1248.844186,1.984457114,1.248844186
107.91,1984.45056,1248.850739,1.98445056,1.248850739
107.92,1984.446464,1248.847462,1.984446464,1.248847462
107.93,1984.442368,1248.844186,1.984442368,1.248844186
107.94,1984.66601,1248.844186,1.98466601,1.248844186
107.95,1984.85033,1248.844186,1.98485033,1.248844186
107.96,1985.188659,1248.847462,1.985188659,1.248847462
107.97,1985.480294,1248.847462,1.985480294,1.248847462
107.98,1985.81289,1248.850739,1.98581289,1.248850739
107.99,1986.20201,1248.850739,1.98620201,1.248850739
108,1986.435482,1248.850739,1.986435482,1.248850739
108.01,1986.73367,1248.847462,1.98673367,1.248847462
108.02,1987.028582,1248.854016,1.987028582,1.248854016
108.03,1987.28663,1248.854016,1.98728663,1.248854016
108.04,1987.570893,1248.847462,1.987570893,1.248847462
108.05,1987.910042,1248.847462,1.987910042,1.248847462
108.06,1988.073882,1248.847462,1.988073882,1.248847462
108.07,1988.25001,1248.850739,1.98825001,1.248850739
108.08,1988.303258,1248.850739,1.988303258,1.248850739
108.09,1988.370432,1248.850739,1.988370432,1.248850739
108.1,1988.407296,1248.854016,1.988407296,1.248854016
108.11,1988.402381,1248.857293,1.988402381,1.248857293
108.12,1988.395827,1248.857293,1.988395827,1.248857293
108.13,1988.389274,1248.86057,1.988389274,1.24886057
108.14,1988.385178,1248.867123,1.988385178,1.248867123
108.15,1988.380262,1248.867123,1.988380262,1.248867123
108.16,1988.373709,1248.867123,1.988373709,1.248867123
108.17,1988.366336,1248.863846,1.988366336,1.248863846
108.18,1988.358963,1248.863846,1.988358963,1.248863846
108.19,1988.354048,1248.86057,1.988354048,1.24886057
108.2,1988.349133,1248.86057,1.988349133,1.24886057
108.21,1988.344218,1248.857293,1.988344218,1.248857293
108.22,1988.34176,1248.850739,1.98834176,1.248850739
108.23,1988.340122,1248.850739,1.988340122,1.248850739
108.24,1988.336026,1248.850739,1.988336026,1.248850739
108.25,1988.398285,1248.850739,1.988398285,1.248850739
108.26,1988.555571,1248.850739,1.988555571,1.248850739
108.27,1988.803789,1248.468173,1.988803789,1.248468173
108.28,1989.188813,1248.467354,1.989188813,1.248467354
108.29,1989.51977,1248.47063,1.98951977,1.24847063
108.3,1989.799936,1248.47063,1.989799936,1.24847063
108.31,1990.334874,1248.47063,1.990334874,1.24847063
108.32,1990.628147,1248.477184,1.990628147,1.248477184
108.33,1990.868992,1248.477184,1.990868992,1.248477184
108.34,1991.112294,1248.477184,1.991112294,1.248477184
108.35,1991.355597,1248.473907,1.991355597,1.248473907
108.36,1991.666074,1248.473907,1.991666074,1.248473907
108.37,1991.900365,1248.473907,1.991900365,1.248473907
108.38,1992.020787,1248.467354,1.992020787,1.248467354
108.39,1992.143667,1248.468992,1.992143667,1.248468992
108.4,1992.199373,1248.468992,1.992199373,1.248468992
108.41,1992.238694,1248.473088,1.992238694,1.248473088
108.42,1992.245248,1248.473088,1.992245248,1.248473088
108.43,1992.240333,1248.473088,1.992240333,1.248473088
108.44,1992.235418,1248.476365,1.992235418,1.248476365
108.45,1992.23296,1248.476365,1.99223296,1.248476365
108.46,1992.229683,1248.476365,1.992229683,1.248476365
108.47,1992.223949,1248.476365,1.992223949,1.248476365
108.48,1992.219034,1248.483738,1.992219034,1.248483738
108.49,1992.216576,1248.487014,1.992216576,1.248487014
108.5,1992.213299,1248.487834,1.992213299,1.248487834
108.51,1992.211661,1248.487834,1.992211661,1.248487834
108.52,1992.206746,1248.487834,1.992206746,1.248487834
108.53,1992.360755,1248.490291,1.992360755,1.248490291
108.54,1992.636826,1248.490291,1.992636826,1.248490291
108.55,1993.142272,1248.482099,1.993142272,1.248482099
108.56,1993.745203,1248.482099,1.993745203,1.248482099
108.57,1994.233446,1248.482099,1.994233446,1.248482099
108.58,1994.543923,1248.482099,1.994543923,1.248482099
108.59,1994.830643,1248.482099,1.994830643,1.248482099
108.6,1994.955981,1248.473907,1.994955981,1.248473907
108.61,1995.03872,1248.469811,1.99503872,1.248469811
108.62,1995.076403,1248.469811,1.995076403,1.248469811
108.63,1995.099341,1248.469811,1.995099341,1.248469811
108.64,1995.138662,1248.469811,1.995138662,1.248469811
108.65,1995.159142,1248.476365,1.995159142,1.248476365
108.66,1995.194368,1248.476365,1.995194368,1.248476365
108.67,1995.214029,1248.476365,1.995214029,1.248476365
108.68,1995.206656,1248.476365,1.995206656,1.248476365
108.69,1995.198464,1248.476365,1.995198464,1.248476365
108.7,1995.190272,1248.482918,1.995190272,1.248482918
108.71,1995.181261,1248.486195,1.995181261,1.248486195
108.72,1995.173069,1248.482918,1.995173069,1.248482918
108.73,1995.164877,1248.479642,1.995164877,1.248479642
108.74,1994.941235,1248.479642,1.994941235,1.248479642
108.75,1994.980557,1248.479642,1.994980557,1.248479642
108.76,1995.041997,1248.479642,1.995041997,1.248479642
108.77,1995.091968,1248.476365,1.995091968,1.248476365
108.78,1995.218125,1248.473088,1.995218125,1.248473088
108.79,1995.484365,1248.473088,1.995484365,1.248473088
108.8,1995.641651,1248.473088,1.995641651,1.248473088
108.81,1995.88905,1248.473088,1.99588905,1.248473088
108.82,1996.15447,1248.476365,1.99615447,1.248476365
108.83,1996.382208,1248.479642,1.996382208,1.248479642
108.84,1996.881101,1248.479642,1.996881101,1.248479642
108.85,1997.285786,1248.479642,1.997285786,1.248479642
108.86,1997.597901,1248.479642,1.997597901,1.248479642
108.87,1998.002586,1248.486195,1.998002586,1.248486195
108.88,1998.508851,1248.489472,1.998508851,1.248489472
108.89,1998.752154,1248.486195,1.998752154,1.248486195
108.9,1999.02167,1248.482918,1.99902167,1.248482918
