transition(MB),memory(MB),memory(MB),memory(GB),memory(GB)
20.2,523.1525888,290.9847552,0.523152589,0.290984755
20.21,523.4180096,290.9847552,0.52341801,0.290984755
20.22,523.657216,290.9847552,0.523657216,0.290984755
20.23,523.8603776,290.988032,0.523860378,0.290988032
20.24,524.169216,290.988032,0.524169216,0.290988032
20.25,524.3691008,290.988032,0.524369101,0.290988032
20.26,524.6091264,290.988032,0.524609126,0.290988032
20.27,524.9007616,290.988032,0.524900762,0.290988032
20.28,525.131776,290.9888512,0.525131776,0.290988851
20.29,525.1407872,290.9954048,0.525140787,0.290995405
20.3,525.1915776,291.008512,0.525191578,0.291008512
20.31,525.2292608,291.008512,0.525229261,0.291008512
20.32,525.2366336,291.008512,0.525236634,0.291008512
20.33,525.2284416,291.008512,0.525228442,0.291008512
20.34,525.2202496,291.008512,0.52522025,0.291008512
20.35,525.2120576,289.1776,0.525212058,0.2891776
20.36,525.205504,287.4589184,0.525205504,0.287458918
20.37,525.1981312,287.4589184,0.525198131,0.287458918
20.38,525.1899392,287.5113472,0.525189939,0.287511347
20.39,525.1817472,287.563776,0.525181747,0.287563776
20.4,525.2005888,287.6686336,0.525200589,0.287668634
20.41,525.1915776,287.8275584,0.525191578,0.287827558
20.42,525.238272,287.9332352,0.525238272,0.287933235
20.43,525.279232,288.0421888,0.525279232,0.288042189
20.44,525.39392,288.2576384,0.52539392,0.288257638
20.45,525.5602176,288.3141632,0.525560218,0.288314163
20.46,525.7183232,288.3772416,0.525718323,0.288377242
20.47,526.0754944,288.3772416,0.526075494,0.288377242
20.48,526.31552,288.3772416,0.52631552,0.288377242
20.49,526.659584,288.3772416,0.526659584,0.288377242
20.5,526.9782528,288.3805184,0.526978253,0.288380518
20.51,527.233024,285.5141376,0.527233024,0.285514138
20.52,527.8007296,285.5108608,0.52780073,0.285510861
20.53,528.2062336,285.507584,0.528206234,0.285507584
20.54,528.56832,285.5010304,0.52856832,0.28550103
20.55,528.9869312,285.5010304,0.528986931,0.28550103
20.56,529.1900928,285.5026688,0.529190093,0.285502669
20.57,529.4710784,285.556736,0.529471078,0.285556736
20.58,529.7225728,285.6091648,0.529722573,0.285609165
20.59,529.8356224,285.6615936,0.529835622,0.285661594
20.6,529.8593792,285.7148416,0.529859379,0.285714842
20.61,529.9109888,285.8246144,0.529910989,0.285824614
20.62,529.92,285.9343872,0.52992,0.285934387
20.63,529.9142656,286.1236224,0.529914266,0.286123622
20.64,529.9060736,286.1359104,0.529906074,0.28613591
20.65,529.8987008,286.1293568,0.529898701,0.286129357
20.66,529.8929664,286.1195264,0.529892966,0.286119526
20.67,529.8864128,286.1195264,0.529886413,0.286119526
20.68,529.87904,286.1195264,0.52987904,0.286119526
20.69,529.8683904,286.1195264,0.52986839,0.286119526
20.7,529.8618368,286.1195264,0.529861837,0.286119526
20.71,529.8561024,286.1195264,0.529856102,0.286119526
20.72,529.9298304,286.1195264,0.52992983,0.286119526
20.73,530.0477952,286.1195264,0.530047795,0.286119526
20.74,530.1723136,286.1318144,0.530172314,0.286131814
20.75,530.2452224,286.191616,0.530245222,0.286191616
20.76,530.4139776,286.3218688,0.530413978,0.286321869
20.77,530.6261504,286.3218688,0.53062615,0.286321869
20.78,530.878464,286.326784,0.530878464,0.286326784
20.79,531.2782336,286.3202304,0.531278234,0.28632023
20.8,531.5018752,286.3104,0.531501875,0.2863104
20.81,531.7287936,286.3104,0.531728794,0.2863104
20.82,532.0753152,286.3104,0.532075315,0.2863104
20.83,532.451328,286.3104,0.532451328,0.2863104
20.84,532.832256,286.3104,0.532832256,0.2863104
20.85,533.1992576,286.3104,0.533199258,0.2863104
20.86,533.4278144,286.3104,0.533427814,0.2863104
20.87,533.66784,286.3153152,0.53366784,0.286315315
20.88,533.946368,286.3153152,0.533946368,0.286315315
20.89,534.1642752,286.3218688,0.534164275,0.286321869
20.9,534.2437376,286.3316992,0.534243738,0.286331699
20.91,534.2552064,286.3316992,0.534255206,0.286331699
20.92,534.2937088,286.3316992,0.534293709,0.286331699
20.93,534.3338496,286.3316992,0.53433385,0.286331699
20.94,534.3281152,286.3316992,0.534328115,0.286331699
20.95,534.3215616,286.3316992,0.534321562,0.286331699
20.96,534.315008,286.322688,0.534315008,0.286322688
20.97,534.310912,286.322688,0.534310912,0.286322688
20.98,534.30272,286.3202304,0.53430272,0.28632023
20.99,534.2969856,286.3284224,0.534296986,0.286328422
21,534.2912512,286.3325184,0.534291251,0.286332518
21.01,534.286336,286.3357952,0.534286336,0.286335795
21.02,534.3453184,286.3374336,0.534345318,0.286337434
21.03,534.4608256,286.3398912,0.534460826,0.286339891
21.04,534.5861632,286.3423488,0.534586163,0.286342349
21.05,534.6500608,286.3423488,0.534650061,0.286342349
21.06,534.7770368,286.4136192,0.534777037,0.286413619
21.07,534.8933632,286.4136192,0.534893363,0.286413619
21.08,534.9752832,286.4136192,0.534975283,0.286413619
21.09,535.1153664,286.400512,0.535115366,0.286400512
21.1,535.3119744,286.400512,0.535311974,0.286400512
21.11,535.552,286.400512,0.535552,0.286400512
21.12,535.7371392,286.400512,0.535737139,0.286400512
21.13,535.9755264,286.400512,0.535975526,0.286400512
21.14,536.39168,286.400512,0.53639168,0.286400512
21.15,536.6448128,286.400512,0.536644813,0.286400512
21.16,536.8881152,286.400512,0.536888115,0.286400512
21.17,537.12896,286.4037888,0.53712896,0.286403789
21.18,537.2755968,286.4037888,0.537275597,0.286403789
21.19,537.4631936,286.4201728,0.537463194,0.286420173
21.2,537.5983616,286.4201728,0.537598362,0.286420173
21.21,537.6335872,286.425088,0.537633587,0.286425088
21.22,537.645056,286.425088,0.537645056,0.286425088
21.23,537.6385024,286.4218112,0.537638502,0.286421811
21.24,537.6278528,286.416896,0.537627853,0.286416896
21.25,537.6188416,286.416896,0.537618842,0.286416896
21.26,537.6114688,286.416896,0.537611469,0.286416896
21.27,537.6581632,286.416896,0.537658163,0.286416896
21.28,537.706496,286.416896,0.537706496,0.286416896
21.29,537.8080768,286.416896,0.537808077,0.286416896
21.3,538.1865472,286.4234496,0.538186547,0.28642345
21.31,538.6928128,286.4193536,0.538692813,0.286419354
21.32,539.1753216,286.4193536,0.539175322,0.286419354
21.33,539.8331392,286.4185344,0.539833139,0.286418534
21.34,540.372992,286.4807936,0.540372992,0.286480794
21.35,540.7645696,286.5872896,0.54076457,0.28658729
21.36,541.2487168,286.7470336,0.541248717,0.286747034
21.37,541.4649856,286.8527104,0.541464986,0.28685271
21.38,541.7484288,286.8527104,0.541748429,0.28685271
21.39,541.8000384,286.8690944,0.541800038,0.286869094
21.4,541.8213376,286.8944896,0.541821338,0.28689449
21.41,541.8295296,286.8977664,0.54182953,0.286897766
21.42,541.822976,286.8977664,0.541822976,0.286897766
21.43,541.814784,286.9010432,0.541814784,0.286901043
21.44,541.8074112,284.9333248,0.541807411,0.284933325
21.45,541.8008576,284.9333248,0.541800858,0.284933325
21.46,541.7951232,284.9333248,0.541795123,0.284933325
21.47,541.7869312,284.9857536,0.541786931,0.284985754
21.48,541.7787392,285.0873344,0.541778739,0.285087334
21.49,541.7713664,285.1971072,0.541771366,0.285197107
21.5,541.7631744,285.2503552,0.541763174,0.285250355
21.51,541.7558016,285.3330944,0.541755802,0.285333094
21.52,541.7484288,285.4395904,0.541748429,0.28543959
21.53,541.7402368,285.4895616,0.541740237,0.285489562
21.54,541.7353216,285.55264,0.541735322,0.28555264
21.55,541.7230336,285.5493632,0.541723034,0.285549363
21.56,541.7181184,285.335552,0.541718118,0.285335552
21.57,541.7394176,285.4158336,0.541739418,0.285415834
21.58,541.8524672,285.40928,0.541852467,0.28540928
21.59,541.9802624,285.4060032,0.541980262,0.285406003
21.6,542.0408832,285.4027264,0.542040883,0.285402726
21.61,542.1768704,285.4158336,0.54217687,0.285415834
21.62,542.3087616,285.4158336,0.542308762,0.285415834
21.63,542.4914432,285.4125568,0.542491443,0.285412557
21.64,542.687232,285.4125568,0.542687232,0.285412557
21.65,542.957568,285.4125568,0.542957568,0.285412557
21.66,543.1672832,285.4125568,0.543167283,0.285412557
21.67,543.37536,285.4125568,0.54337536,0.285412557
21.68,543.6268544,285.4756352,0.543626854,0.285475635
21.69,543.8398464,285.4805504,0.543839846,0.28548055
21.7,544.0823296,285.4838272,0.54408233,0.285483827
21.71,544.3895296,285.4838272,0.54438953,0.285483827
21.72,544.6303744,284.0420352,0.544630374,0.284042035
21.73,544.9105408,284.045312,0.544910541,0.284045312
21.74,545.1210752,282.1578752,0.545121075,0.282157875
21.75,545.3316096,282.1578752,0.54533161,0.282157875
21.76,545.5986688,282.2627328,0.545598669,0.282262733
21.77,545.6822272,282.3675904,0.545682227,0.28236759
21.78,545.6797696,282.4732672,0.54567977,0.282473267
21.79,545.705984,282.6289152,0.545705984,0.282628915
21.8,545.7158144,282.796032,0.545715814,0.282796032
21.81,545.7076224,282.9017088,0.545707622,0.282901709
21.82,545.7027072,283.0188544,0.545702707,0.283018854
21.83,545.6920576,283.1253504,0.545692058,0.28312535
21.84,545.6871424,283.1818752,0.545687142,0.283181875
21.85,545.6838656,283.1818752,0.545683866,0.283181875
21.86,545.6789504,283.1818752,0.54567895,0.283181875
21.87,545.755136,281.3403136,0.545755136,0.281340314
21.88,545.8714624,281.3370368,0.545871462,0.281337037
21.89,545.9296256,281.3468672,0.545929626,0.281346867
21.9,546.0606976,281.399296,0.546060698,0.281399296
21.91,546.1737472,281.5041536,0.546173747,0.281504154
21.92,546.250752,281.5565824,0.546250752,0.281556582
21.93,546.422784,281.6851968,0.546422784,0.281685197
21.94,546.5399296,281.8187264,0.54653993,0.281818726
21.95,546.807808,281.8719744,0.546807808,0.281871974
21.96,546.9364224,281.9817472,0.546936422,0.281981747
21.97,547.1715328,282.0972544,0.547171533,0.282097254
21.98,547.40992,282.1054464,0.54740992,0.282105446
21.99,547.545088,282.1054464,0.547545088,0.282105446
22,547.7736448,282.0530176,0.547773645,0.282053018
22.01,547.9112704,282.0431872,0.54791127,0.282043187
22.02,548.1521152,282.0456448,0.548152115,0.282045645
22.03,548.3937792,282.0612096,0.548393779,0.28206121
22.04,548.5256704,282.0612096,0.54852567,0.28206121
22.05,548.7910912,282.0612096,0.548791091,0.28206121
22.06,549.0057216,280.0173056,0.549005722,0.280017306
22.07,549.0999296,280.0140288,0.54909993,0.280014029
22.08,549.1236864,280.0427008,0.549123686,0.280042701
22.09,549.1458048,280.113152,0.549145805,0.280113152
22.1,549.1679232,280.1655808,0.549167923,0.280165581
22.11,549.1597312,280.2286592,0.549159731,0.280228659
22.12,549.1523584,280.2843648,0.549152358,0.280284365
22.13,549.1433472,280.3892224,0.549143347,0.280389222
22.14,549.1367936,280.4678656,0.549136794,0.280467866
22.15,549.1351552,280.4678656,0.549135155,0.280467866
22.16,549.1810304,280.5211136,0.54918103,0.280521114
22.17,549.281792,280.5727232,0.549281792,0.280572723
22.18,549.4079488,280.5727232,0.549407949,0.280572723
22.19,549.4677504,280.5727232,0.54946775,0.280572723
22.2,549.5963648,280.5727232,0.549596365,0.280572723
22.21,549.7126912,280.5956608,0.549712691,0.280595661
22.22,549.7987072,280.5956608,0.549798707,0.280595661
22.23,549.9174912,280.5956608,0.549917491,0.280595661
22.24,550.141952,280.5956608,0.550141952,0.280595661
22.25,550.4073728,280.5956608,0.550407373,0.280595661
22.26,550.5589248,280.621056,0.550558925,0.280621056
22.27,550.8005888,280.686592,0.550800589,0.280686592
22.28,551.0660096,280.6898688,0.55106601,0.280689869
22.29,551.2708096,280.6898688,0.55127081,0.280689869
22.3,551.6197888,280.6898688,0.551619789,0.280689869
22.31,552.0236544,280.7463936,0.552023654,0.280746394
22.32,552.2653184,280.7463936,0.552265318,0.280746394
22.33,552.4914176,280.7513088,0.552491418,0.280751309
22.34,552.7699456,280.7414784,0.552769946,0.280741478
22.35,552.955904,280.7382016,0.552955904,0.280738202
22.36,553.1746304,280.7382016,0.55317463,0.280738202
22.37,553.18528,280.7349248,0.55318528,0.280734925
22.38,553.2114944,280.7349248,0.553211494,0.280734925
22.39,553.2360704,280.7349248,0.55323607,0.280734925
22.4,553.2286976,280.7652352,0.553228698,0.280765235
22.41,553.2229632,280.7906304,0.553222963,0.28079063
22.42,553.2155904,280.7906304,0.55321559,0.28079063
22.43,553.20576,280.7906304,0.55320576,0.28079063
22.44,553.2008448,280.8061952,0.553200845,0.280806195
22.45,553.1967488,280.809472,0.553196749,0.280809472
22.46,553.283584,280.809472,0.553283584,0.280809472
22.47,553.3589504,280.8160256,0.55335895,0.280816026
22.48,553.4834688,280.8127488,0.553483469,0.280812749
22.49,553.6120832,280.809472,0.553612083,0.280809472
22.5,553.689088,280.8061952,0.553689088,0.280806195
22.51,553.8013184,280.8061952,0.553801318,0.280806195
22.52,553.9332096,280.8061952,0.55393321,0.280806195
22.53,554.1715968,280.8061952,0.554171597,0.280806195
22.54,554.315776,280.8111104,0.554315776,0.28081111
22.55,554.6057728,280.8111104,0.554605773,0.28081111
22.56,554.7606016,280.8111104,0.554760602,0.28081111
22.57,555.0112768,280.8111104,0.555011277,0.28081111
22.58,555.3217536,280.8143872,0.555321754,0.280814387
22.59,555.56096,280.8635392,0.55556096,0.280863539
22.6,555.880448,280.8700928,0.555880448,0.280870093
22.61,556.1368576,280.8700928,0.556136858,0.280870093
22.62,556.4022784,279.2292352,0.556402278,0.279229235
22.63,556.6021632,279.2292352,0.556602163,0.279229235
22.64,556.7873024,277.4474752,0.556787302,0.277447475
22.65,556.9896448,277.4441984,0.556989645,0.277444198
22.66,557.0568192,277.4441984,0.557056819,0.277444198
22.67,557.0691072,277.4474752,0.557069107,0.277447475
22.68,557.0666496,277.5523328,0.55706665,0.277552333
22.69,557.0756608,277.762048,0.557075661,0.277762048
22.7,557.084672,277.8677248,0.557084672,0.277867725
22.71,557.0756608,278.0807168,0.557075661,0.278080717
22.72,557.072384,278.1872128,0.557072384,0.278187213
22.73,557.0691072,278.2937088,0.557069107,0.278293709
22.74,557.068288,278.4690176,0.557068288,0.278469018
22.75,557.1182592,278.4722944,0.557118259,0.278472294
22.76,557.2222976,278.474752,0.557222298,0.278474752
22.77,557.3369856,278.4763904,0.557336986,0.27847639
22.78,557.7465856,278.4813056,0.557746586,0.278481306
22.79,558.1463552,278.4813056,0.558146355,0.278481306
22.8,558.7361792,278.5345536,0.558736179,0.278534554
22.81,559.2915968,278.5722368,0.559291597,0.278572237
22.82,559.7380608,278.5763328,0.559738061,0.278576333
22.83,560.3033088,278.5763328,0.560303309,0.278576333
22.84,560.6531072,278.5763328,0.560653107,0.278576333
22.85,560.8701952,275.324928,0.560870195,0.275324928
22.86,561.0569728,273.5087616,0.561056973,0.273508762
22.87,561.176576,273.5079424,0.561176576,0.273507942
22.88,561.3494272,273.5079424,0.561349427,0.273507942
22.89,561.4649344,273.5079424,0.561464934,0.273507942
22.9,561.5263744,273.5865856,0.561526374,0.273586586
22.91,561.5353856,273.6390144,0.561535386,0.273639014
22.92,561.557504,273.887232,0.561557504,0.273887232
22.93,561.565696,274.1501952,0.561565696,0.274150195
22.94,561.5591424,274.3861248,0.561559142,0.274386125
22.95,561.5517696,274.4958976,0.56155177,0.274495898
22.96,561.5443968,274.8243968,0.561544397,0.274824397
22.97,561.5394816,274.8276736,0.561539482,0.274827674
22.98,561.532928,274.8276736,0.561532928,0.274827674
22.99,561.5280128,274.8276736,0.561528013,0.274827674
23,561.3092864,274.8309504,0.561309286,0.27483095
23.01,561.3019136,274.8309504,0.561301914,0.27483095
23.02,561.2937216,274.8276736,0.561293722,0.274827674
23.03,561.2879872,274.8178432,0.561287987,0.274817843
23.04,561.2732416,274.8145664,0.561273242,0.274814566
23.05,561.2814336,274.8145664,0.561281434,0.274814566
23.06,561.2765184,274.8448768,0.561276518,0.274844877
23.07,561.3420544,274.8448768,0.561342054,0.274844877
23.08,561.5116288,274.870272,0.561511629,0.274870272
23.09,561.6943104,274.870272,0.56169431,0.274870272
23.1,561.9154944,274.8735488,0.561915494,0.274873549
23.11,562.1112832,274.8735488,0.562111283,0.274873549
23.12,562.3103488,275.0365696,0.562310349,0.27503657
23.13,562.5470976,275.1029248,0.562547098,0.275102925
23.14,562.7797504,275.1062016,0.56277975,0.275106202
23.15,562.9353984,275.1029248,0.562935398,0.275102925
23.16,563.1352832,275.1299584,0.563135283,0.275129958
23.17,563.3622016,275.1266816,0.563362202,0.275126682
23.18,563.6145152,275.1266816,0.563614515,0.275126682
23.19,563.8250496,273.5890432,0.56382505,0.273589043
23.2,563.8250496,273.6939008,0.56382505,0.273693901
23.21,563.9749632,273.7463296,0.563974963,0.27374633
23.22,563.970048,273.8520064,0.563970048,0.273852006
23.23,563.9970816,273.9052544,0.563997082,0.273905254
23.24,564.0208384,273.915904,0.564020838,0.273915904
23.25,564.015104,273.9724288,0.564015104,0.273972429
23.26,564.0101888,274.1518336,0.564010189,0.274151834
23.27,564.06016,274.1567488,0.56406016,0.274156749
23.28,564.1773056,274.0461568,0.564177306,0.274046157
23.29,564.2944512,274.0379648,0.564294451,0.274037965
23.3,564.3722752,274.034688,0.564372275,0.274034688
23.31,564.4877824,274.034688,0.564487782,0.274034688
23.32,564.57216,274.034688,0.56457216,0.274034688
23.33,564.5647872,274.0396032,0.564564787,0.274039603
23.34,564.5754368,274.08384,0.564575437,0.27408384
23.35,564.5729792,274.08384,0.564572979,0.27408384
23.36,564.5656064,274.08384,0.564565606,0.27408384
23.37,564.6630912,274.08384,0.564663091,0.27408384
23.38,564.7925248,274.0887552,0.564792525,0.274088755
23.39,565.0546688,274.1059584,0.565054669,0.274105958
23.4,565.2381696,274.1092352,0.56523817,0.274109235
23.41,565.4355968,272.3176448,0.565435597,0.272317645
23.42,565.7018368,270.6382848,0.565701837,0.270638285
23.43,565.8927104,267.5326976,0.56589271,0.267532698
23.44,566.1302784,267.5228672,0.566130278,0.267522867
23.45,566.3424512,265.9557376,0.566342451,0.265955738
23.46,566.5398784,265.9557376,0.566539878,0.265955738
23.47,566.7913728,265.9557376,0.566791373,0.265955738
23.48,567.0027264,266.0335616,0.567002726,0.266033562
23.49,567.1903232,266.2162432,0.567190323,0.266216243
23.5,567.2697856,266.5562112,0.567269786,0.266556211
23.51,567.2812544,266.9248512,0.567281254,0.266924851
23.52,567.3050112,267.214848,0.567305011,0.267214848
23.53,567.3517056,267.5376128,0.567351706,0.267537613
23.54,567.4524672,267.7071872,0.567452467,0.267707187
23.55,567.5016192,267.763712,0.567501619,0.267763712
23.56,567.615488,267.763712,0.567615488,0.267763712
23.57,567.74656,267.763712,0.56774656,0.267763712
23.58,567.8219264,267.7604352,0.567821926,0.267760435
23.59,567.9366144,267.7506048,0.567936614,0.267750605
23.6,567.8055424,267.747328,0.567805542,0.267747328
23.61,567.8006272,267.747328,0.567800627,0.267747328
23.62,567.8047232,267.747328,0.567804723,0.267747328
23.63,567.8186496,267.7833728,0.56781865,0.267783373
23.64,567.922688,267.8636544,0.567922688,0.267863654
23.65,567.9587328,267.8636544,0.567958733,0.267863654
23.66,568.19712,267.9169024,0.56819712,0.267916902
23.67,568.365056,268.140544,0.568365056,0.268140544
23.68,568.5469184,268.3346944,0.568546918,0.268334694
23.69,568.8090624,268.4100608,0.568809062,0.268410061
23.7,568.9942016,268.4198912,0.568994202,0.268419891
23.71,569.1940864,268.4198912,0.569194086,0.268419891
23.72,569.6274432,268.4198912,0.569627443,0.268419891
23.73,569.7552384,268.4166144,0.569755238,0.268416614
23.74,570.0345856,268.4100608,0.570034586,0.268410061
23.75,570.2320128,268.4035072,0.570232013,0.268403507
23.76,570.2098944,268.4035072,0.570209894,0.268403507
23.77,570.4474624,268.4035072,0.570447462,0.268403507
23.78,570.5801728,268.4035072,0.570580173,0.268403507
23.79,570.6489856,268.414976,0.570648986,0.268414976
23.8,570.7423744,268.414976,0.570742374,0.268414976
23.81,570.8087296,268.414976,0.57080873,0.268414976
23.82,570.9266944,268.4534784,0.570926694,0.268453478
23.83,571.0020608,268.4567552,0.571002061,0.268456755
23.84,571.129856,268.4665856,0.571129856,0.268466586
23.85,571.2470016,266.5988096,0.571247002,0.26659881
23.86,571.3231872,264.904704,0.571323187,0.264904704
23.87,571.441152,261.5730176,0.571441152,0.261573018
23.88,571.5058688,261.5730176,0.571505869,0.261573018
23.89,571.502592,260.1091072,0.571502592,0.260109107
23.9,571.5050496,260.1025536,0.57150505,0.260102554
23.91,571.51488,260.1025536,0.57151488,0.260102554
23.92,571.5247104,260.2369024,0.57152471,0.260236902
23.93,571.5173376,260.3343872,0.571517338,0.260334387
23.94,571.564032,260.517888,0.571564032,0.260517888
23.95,571.7458944,260.7808512,0.571745894,0.260780851
23.96,571.9597056,260.9979392,0.571959706,0.260997939
23.97,572.1448448,261.2781056,0.572144845,0.261278106
23.98,572.3799552,261.5156736,0.572379955,0.261515674
23.99,572.6478336,261.6311808,0.572647834,0.261631181
24,572.882944,261.6926208,0.572882944,0.261692621
24.01,573.0541568,261.697536,0.573054157,0.261697536
24.02,573.267968,260.1975808,0.573267968,0.260197581
24.03,573.5186432,258.7582464,0.573518643,0.258758246
24.04,573.7037824,258.7582464,0.573703782,0.258758246
24.05,573.9044864,258.8106752,0.573904486,0.258810675
24.06,574.0363776,258.940928,0.574036378,0.258940928
24.07,574.1297664,259.1514624,0.574129766,0.259151462
24.08,574.2092288,259.268608,0.574209229,0.259268608
24.09,574.2026752,259.3742848,0.574202675,0.259374285
24.1,574.2125056,259.6241408,0.574212506,0.259624141
24.11,574.2067712,259.6765696,0.574206771,0.25967657
24.12,574.2534656,259.837952,0.574253466,0.259837952
24.13,574.3542272,259.9305216,0.574354227,0.259930522
24.14,574.4566272,258.3617536,0.574456627,0.258361754
24.15,574.5074176,258.3322624,0.574507418,0.258332262
24.16,574.6262016,253.4408192,0.574626202,0.253440819
24.17,574.7269632,250.855424,0.574726963,0.250855424
24.18,574.8137984,250.855424,0.574813798,0.250855424
24.19,574.8105216,250.85952,0.574810522,0.25085952
24.2,574.820352,250.8996608,0.574820352,0.250899661
24.21,574.8154368,251.00288,0.574815437,0.25100288
24.22,574.8645888,251.10528,0.574864589,0.25110528
24.23,575.0734848,251.273216,0.575073485,0.251273216
24.24,575.3233408,251.375616,0.575323341,0.251375616
24.25,575.684608,251.4280448,0.575684608,0.251428045
24.26,576.1646592,251.53536,0.576164659,0.25153536
24.27,576.5947392,251.5918848,0.576594739,0.251591885
24.28,576.9183232,251.6606976,0.576918323,0.251660698
24.29,577.3115392,251.715584,0.577311539,0.251715584
24.3,577.6482304,252.0162304,0.57764823,0.25201623
24.31,578.064384,252.1735168,0.578064384,0.252173517
24.32,578.359296,252.3316224,0.578359296,0.252331622
24.33,578.6796032,252.33408,0.578679603,0.25233408
24.34,578.9851648,246.6996224,0.578985165,0.246699622
24.35,579.1309824,246.6996224,0.579130982,0.246699622
24.36,579.4111488,245.0915328,0.579411149,0.245091533
24.37,579.555328,245.0915328,0.579555328,0.245091533
24.38,579.5807232,245.0915328,0.579580723,0.245091533
24.39,579.60448,245.1439616,0.57960448,0.245143962
24.4,579.596288,244.0749056,0.579596288,0.244074906
24.41,579.60448,244.1273344,0.57960448,0.244127334
24.42,579.5995648,244.1797632,0.579599565,0.244179763
24.43,579.5954688,242.057216,0.579595469,0.242057216
24.44,579.5905536,240.9889792,0.579590554,0.240988979
24.45,579.584,241.0274816,0.579584,0.241027482
24.46,579.5790848,241.1143168,0.579579085,0.241114317
24.47,579.5692544,241.1143168,0.579569254,0.241114317
24.48,579.5602432,236.6717952,0.579560243,0.236671795
24.49,579.334144,235.6215808,0.579334144,0.235621581
24.5,579.330048,235.6207616,0.579330048,0.235620762
24.51,579.3775616,234.6303488,0.579377562,0.234630349
24.52,579.4807808,234.6303488,0.579480781,0.234630349
24.53,579.6642816,234.6549248,0.579664282,0.234654925
24.54,579.8633472,234.7597824,0.579863347,0.234759782
24.55,580.1148416,233.9864576,0.580114842,0.233986458
24.56,580.3122688,234.2412288,0.580312269,0.234241229
24.57,580.497408,234.3706624,0.580497408,0.234370662
24.58,580.579328,234.5803776,0.580579328,0.234580378
24.59,580.6022656,234.7794432,0.580602266,0.234779443
24.6,580.6104576,233.6448512,0.580610458,0.233644851
24.61,580.620288,232.5020672,0.580620288,0.232502067
24.62,580.6145536,229.4071296,0.580614554,0.22940713
24.63,580.7054848,226.3425024,0.580705485,0.226342502
24.64,580.7546368,225.4544896,0.580754637,0.22545449
24.65,580.8570368,222.8379648,0.580857037,0.222837965
24.66,580.9741824,221.974528,0.580974182,0.221974528
24.67,581.0397184,222.052352,0.581039718,0.222052352
24.68,581.0364416,222.1129728,0.581036442,0.222112973
24.69,581.0282496,222.203904,0.58102825,0.222203904
24.7,581.0348032,222.2227456,0.581034803,0.222222746
24.71,581.0577408,221.3814272,0.581057741,0.221381427
24.72,581.0495488,221.3814272,0.581049549,0.221381427
24.73,581.0438144,220.6384128,0.581043814,0.220638413
24.74,581.0397184,217.1101184,0.581039718,0.217110118
24.75,581.0307072,216.3539968,0.581030707,0.216353997
24.76,581.1347456,213.286912,0.581134746,0.213286912
24.77,581.3428224,211.9081984,0.581342822,0.211908198
24.78,581.4992896,209.8176,0.58149929,0.2098176
24.79,581.7253888,207.1232512,0.581725389,0.207123251
24.8,582.004736,206.553088,0.582004736,0.206553088
24.81,582.258688,205.18912,0.582258688,0.20518912
24.82,582.4053248,203.3483776,0.582405325,0.203348378
24.83,582.6666496,202.432512,0.58266665,0.202432512
24.84,582.9091328,201.3806592,0.582909133,0.201380659
24.85,583.0074368,198.9287936,0.583007437,0.198928794
24.86,583.0057984,195.1973376,0.583005798,0.195197338
24.87,583.016448,193.7645568,0.583016448,0.193764557
24.88,583.0254592,189.3736448,0.583025459,0.189373645
24.89,583.073792,184.9597952,0.583073792,0.184959795
24.899392,583.1770112,177.885184,0.583177011,0.177885184
